item_url,ts,platform,top_buy_avg,buy_count,top_sell_avg,sell_count
kronen_prime_set,2025-10-01T01:56:53+00:00,pc,77.333,5,93.333,20
larkspur_prime_barrel,2025-10-01T01:56:54+00:00,pc,18.667,4,34.667,5
larkspur_prime_blueprint,2025-10-01T01:56:55+00:00,pc,,0,3.0,7
larkspur_prime_receiver,2025-10-01T01:56:56+00:00,pc,,0,5.0,4
larkspur_prime_set,2025-10-01T01:56:56+00:00,pc,32.667,4,47.0,12
larkspur_prime_stock,2025-10-01T01:56:57+00:00,pc,,0,4.0,4
latron_prime_barrel,2025-10-01T01:56:58+00:00,pc,10.0,2,,0
latron_prime_blueprint,2025-10-01T01:56:58+00:00,pc,18.333,3,30.0,9
latron_prime_receiver,2025-10-01T01:56:59+00:00,pc,10.0,1,29.0,6
latron_prime_set,2025-10-01T01:57:00+00:00,pc,100.0,8,115.0,13
latron_prime_stock,2025-10-01T01:57:01+00:00,pc,10.0,2,32.5,2
lavos_prime_blueprint,2025-10-01T01:57:02+00:00,pc,4.333,4,8.333,7
lavos_prime_chassis_blueprint,2025-10-01T01:57:03+00:00,pc,1.0,1,2.0,18
lavos_prime_neuroptics_blueprint,2025-10-01T01:57:03+00:00,pc,2.0,2,2.0,19
lavos_prime_set,2025-10-01T01:57:04+00:00,pc,23.0,9,29.333,35
lavos_prime_systems_blueprint,2025-10-01T01:57:05+00:00,pc,7.667,4,12.333,8
lex_prime_barrel,2025-10-01T01:57:06+00:00,pc,,0,2.0,8
lex_prime_blueprint,2025-10-01T01:57:06+00:00,pc,,0,1.667,8
lex_prime_receiver,2025-10-01T01:57:07+00:00,pc,,0,4.0,7
lex_prime_set,2025-10-01T01:57:07+00:00,pc,2.333,3,6.0,15
limbo_prime_blueprint,2025-10-01T01:57:08+00:00,pc,5.0,2,6.0,16
limbo_prime_chassis_blueprint,2025-10-01T01:57:09+00:00,pc,38.333,14,46.667,6
limbo_prime_neuroptics_blueprint,2025-10-01T01:57:10+00:00,pc,10.333,4,30.0,4
limbo_prime_set,2025-10-01T01:57:10+00:00,pc,77.333,6,98.0,16
limbo_prime_systems_blueprint,2025-10-01T01:57:11+00:00,pc,,0,3.0,15
loki_prime_blueprint,2025-10-01T01:57:12+00:00,pc,6.5,2,10.0,10
loki_prime_chassis_blueprint,2025-10-01T01:57:12+00:00,pc,12.0,3,22.333,8
loki_prime_neuroptics_blueprint,2025-10-01T01:57:13+00:00,pc,9.0,4,21.667,5
loki_prime_set,2025-10-01T01:57:13+00:00,pc,70.333,6,86.667,17
loki_prime_systems_blueprint,2025-10-01T01:57:14+00:00,pc,18.333,4,36.667,8
mag_prime_blueprint,2025-10-01T01:57:15+00:00,pc,19.333,8,22.333,16
mag_prime_chassis_blueprint,2025-10-01T01:57:16+00:00,pc,5.0,5,8.667,22
mag_prime_neuroptics_blueprint,2025-10-01T01:57:16+00:00,pc,4.333,4,8.667,19
mag_prime_set,2025-10-01T01:57:17+00:00,pc,55.667,9,67.333,43
mag_prime_systems_blueprint,2025-10-01T01:57:20+00:00,pc,7.0,10,12.667,23
magnus_prime_barrel,2025-10-01T01:57:21+00:00,pc,16.667,5,25.333,8
magnus_prime_blueprint,2025-10-01T01:57:22+00:00,pc,3.0,1,6.0,12
magnus_prime_receiver,2025-10-01T01:57:22+00:00,pc,3.0,1,8.0,9
magnus_prime_set,2025-10-01T01:57:23+00:00,pc,28.667,6,44.333,24
masseter_prime_blade,2025-10-01T01:57:24+00:00,pc,6.0,5,9.667,6
masseter_prime_blueprint,2025-10-01T01:57:24+00:00,pc,1.333,3,2.0,11
masseter_prime_handle,2025-10-01T01:57:25+00:00,pc,,0,1.667,7
masseter_prime_set,2025-10-01T01:57:25+00:00,pc,8.667,4,10.0,28
mesa_prime_blueprint,2025-10-01T01:57:26+00:00,pc,3.0,1,8.0,12
mesa_prime_chassis_blueprint,2025-10-01T01:57:27+00:00,pc,,0,4.667,16
mesa_prime_neuroptics_blueprint,2025-10-01T01:57:28+00:00,pc,16.667,3,41.667,3
mesa_prime_set,2025-10-01T01:57:29+00:00,pc,63.333,5,80.0,37
mesa_prime_systems_blueprint,2025-10-01T01:57:29+00:00,pc,13.333,4,21.0,10
mirage_prime_blueprint,2025-10-01T01:57:30+00:00,pc,22.333,5,40.0,7
mirage_prime_chassis_blueprint,2025-10-01T01:57:35+00:00,pc,,0,11.333,4
mirage_prime_neuroptics_blueprint,2025-10-01T01:57:36+00:00,pc,,0,9.333,9
mirage_prime_set,2025-10-01T01:57:37+00:00,pc,73.667,8,89.0,33
mirage_prime_systems_blueprint,2025-10-01T01:57:37+00:00,pc,10.0,1,18.333,5
nagantaka_prime_barrel,2025-10-01T01:57:38+00:00,pc,,0,8.667,3
nagantaka_prime_blueprint,2025-10-01T01:57:39+00:00,pc,12.0,2,12.0,6
nagantaka_prime_receiver,2025-10-01T01:57:39+00:00,pc,1.0,2,4.0,9
nagantaka_prime_set,2025-10-01T01:57:40+00:00,pc,15.0,2,39.333,13
nagantaka_prime_stock,2025-10-01T01:57:41+00:00,pc,1.0,1,4.667,9
nami_skyla_prime_blade,2025-10-01T01:57:47+00:00,pc,25.0,5,46.667,3
nami_skyla_prime_blueprint,2025-10-01T01:57:47+00:00,pc,,0,7.667,9
nami_skyla_prime_handle,2025-10-01T01:57:48+00:00,pc,,0,10.0,5
nami_skyla_prime_set,2025-10-01T01:57:49+00:00,pc,64.0,3,120.0,10
nautilus_prime_blueprint,2025-10-01T01:57:49+00:00,pc,7.333,4,9.667,13
nautilus_prime_carapace,2025-10-01T01:57:50+00:00,pc,1.0,1,5.333,10
nautilus_prime_cerebrum,2025-10-01T01:57:51+00:00,pc,9.667,4,22.0,9
nautilus_prime_set,2025-10-01T01:57:51+00:00,pc,28.333,6,37.667,33
nautilus_prime_systems,2025-10-01T01:57:52+00:00,pc,,0,2.0,27
nekros_prime_blueprint,2025-10-01T01:57:53+00:00,pc,15.0,4,40.0,2
nekros_prime_chassis_blueprint,2025-10-01T01:58:01+00:00,pc,,0,10.0,15
nekros_prime_neuroptics_blueprint,2025-10-01T01:58:01+00:00,pc,10.667,3,23.333,9
nekros_prime_set,2025-10-01T01:58:02+00:00,pc,80.333,6,89.333,29
nekros_prime_systems_blueprint,2025-10-01T01:58:03+00:00,pc,15.0,4,38.333,5
nezha_prime_blueprint,2025-10-01T01:58:04+00:00,pc,,0,9.0,8
nezha_prime_chassis_blueprint,2025-10-01T01:58:04+00:00,pc,20.0,6,35.0,8
nezha_prime_neuroptics_blueprint,2025-10-01T01:58:05+00:00,pc,15.5,2,34.667,6
nezha_prime_set,2025-10-01T01:58:06+00:00,pc,67.333,7,93.333,8
nezha_prime_systems_blueprint,2025-10-01T01:58:06+00:00,pc,,0,4.333,8
nidus_prime_blueprint,2025-10-01T01:58:07+00:00,pc,,0,3.667,17
nidus_prime_chassis_blueprint,2025-10-01T01:58:07+00:00,pc,10.0,2,21.667,6
nidus_prime_neuroptics_blueprint,2025-10-01T01:58:08+00:00,pc,15.5,2,40.0,3
nidus_prime_set,2025-10-01T01:58:09+00:00,pc,63.667,12,75.0,31
nidus_prime_systems_blueprint,2025-10-01T01:58:10+00:00,pc,,0,4.333,14
nikana_prime_blade,2025-10-01T01:58:10+00:00,pc,20.0,1,23.667,5
nikana_prime_blueprint,2025-10-01T01:58:11+00:00,pc,2.0,1,8.0,12
nikana_prime_hilt,2025-10-01T01:58:11+00:00,pc,36.0,5,48.5,2
nikana_prime_set,2025-10-01T01:58:12+00:00,pc,58.0,5,86.667,19
ninkondi_prime_blueprint,2025-10-01T01:58:13+00:00,pc,,0,5.0,7
ninkondi_prime_chain,2025-10-01T01:58:14+00:00,pc,3.0,1,9.667,3
ninkondi_prime_handle,2025-10-01T01:58:14+00:00,pc,10.0,3,20.0,3
ninkondi_prime_set,2025-10-01T01:58:15+00:00,pc,38.333,4,55.0,21
nova_prime_blueprint,2025-10-01T01:58:15+00:00,pc,9.333,9,13.667,18
nova_prime_chassis_blueprint,2025-10-01T01:58:16+00:00,pc,22.667,10,28.0,23
nova_prime_neuroptics_blueprint,2025-10-01T01:58:17+00:00,pc,7.667,5,11.667,14
nova_prime_set,2025-10-01T01:58:18+00:00,pc,64.0,16,75.0,39
nova_prime_systems_blueprint,2025-10-01T01:58:18+00:00,pc,7.667,6,9.667,10
nyx_prime_blueprint,2025-10-01T01:58:19+00:00,pc,,0,8.0,10
nyx_prime_chassis_blueprint,2025-10-01T01:58:20+00:00,pc,,0,11.0,10
nyx_prime_neuroptics_blueprint,2025-10-01T01:58:20+00:00,pc,33.333,8,55.0,2
nyx_prime_set,2025-10-01T01:58:21+00:00,pc,81.333,7,99.333,18
nyx_prime_systems_blueprint,2025-10-01T01:58:28+00:00,pc,9.0,1,11.667,9
oberon_prime_blueprint,2025-10-01T01:58:29+00:00,pc,7.333,3,17.667,14
oberon_prime_chassis_blueprint,2025-10-01T01:58:29+00:00,pc,4.667,3,11.667,7
oberon_prime_neuroptics_blueprint,2025-10-01T01:58:30+00:00,pc,26.0,5,42.667,8
oberon_prime_set,2025-10-01T01:58:31+00:00,pc,75.0,9,89.333,30
oberon_prime_systems_blueprint,2025-10-01T01:58:31+00:00,pc,13.667,6,25.0,5
octavia_prime_blueprint,2025-10-01T01:58:32+00:00,pc,46.333,15,58.333,4
octavia_prime_chassis_blueprint,2025-10-01T01:58:40+00:00,pc,7.0,4,12.0,9
octavia_prime_neuroptics_blueprint,2025-10-01T01:58:40+00:00,pc,,0,5.333,11
octavia_prime_set,2025-10-01T01:58:41+00:00,pc,80.0,10,97.333,16
octavia_prime_systems_blueprint,2025-10-01T01:58:42+00:00,pc,4.0,2,12.5,2
odonata_prime_blueprint,2025-10-01T01:58:43+00:00,pc,,0,7.0,11
odonata_prime_harness_blueprint,2025-10-01T01:58:43+00:00,pc,2.0,1,17.0,2
odonata_prime_set,2025-10-01T01:58:44+00:00,pc,25.667,8,37.667,22
odonata_prime_systems_blueprint,2025-10-01T01:58:45+00:00,pc,,0,9.667,11
odonata_prime_wings_blueprint,2025-10-01T01:58:45+00:00,pc,7.5,2,39.0,2
okina_prime_blade,2025-10-01T01:58:46+00:00,pc,,0,3.333,13
okina_prime_blueprint,2025-10-01T01:58:47+00:00,pc,6.0,2,7.0,24
okina_prime_handle,2025-10-01T01:58:47+00:00,pc,2.0,1,2.0,12
okina_prime_set,2025-10-01T01:58:48+00:00,pc,18.667,3,22.667,30
orthos_prime_blade,2025-10-01T01:58:49+00:00,pc,2.0,1,2.667,10
orthos_prime_blueprint,2025-10-01T01:58:50+00:00,pc,1.0,1,2.333,13
orthos_prime_handle,2025-10-01T01:58:50+00:00,pc,,0,1.667,12
orthos_prime_set,2025-10-01T01:58:51+00:00,pc,8.333,8,9.0,24
pandero_prime_barrel,2025-10-01T01:58:51+00:00,pc,,0,4.667,8
pandero_prime_blueprint,2025-10-01T01:58:52+00:00,pc,,0,5.0,8
pandero_prime_receiver,2025-10-01T01:58:53+00:00,pc,10.0,3,27.0,6
pandero_prime_set,2025-10-01T01:58:53+00:00,pc,,0,39.667,15
pangolin_prime_blade,2025-10-01T01:58:54+00:00,pc,5.0,1,6.667,3
pangolin_prime_blueprint,2025-10-01T01:58:55+00:00,pc,5.0,1,11.333,7
pangolin_prime_handle,2025-10-01T01:58:55+00:00,pc,4.0,1,5.0,4
pangolin_prime_set,2025-10-01T01:58:56+00:00,pc,13.5,2,29.0,15
panthera_prime_barrel,2025-10-01T01:58:57+00:00,pc,11.667,6,16.667,4
panthera_prime_blueprint,2025-10-01T01:58:57+00:00,pc,,0,7.333,6
panthera_prime_receiver,2025-10-01T01:58:58+00:00,pc,8.333,3,16.0,2
panthera_prime_set,2025-10-01T01:58:59+00:00,pc,20.0,1,54.0,16
panthera_prime_stock,2025-10-01T01:58:59+00:00,pc,5.0,1,7.333,6
paris_prime_blueprint,2025-10-01T01:59:00+00:00,pc,,0,2.667,10
paris_prime_grip,2025-10-01T01:59:01+00:00,pc,1.0,2,2.0,11
paris_prime_lower_limb,2025-10-01T01:59:08+00:00,pc,,0,3.0,2
paris_prime_set,2025-10-01T01:59:09+00:00,pc,7.333,7,7.0,24
paris_prime_string,2025-10-01T01:59:10+00:00,pc,,0,1.0,10
paris_prime_upper_limb,2025-10-01T01:59:10+00:00,pc,,0,1.667,11
phantasma_prime_barrel,2025-10-01T01:59:11+00:00,pc,6.0,1,24.333,6
phantasma_prime_blueprint,2025-10-01T01:59:11+00:00,pc,,0,4.667,12
phantasma_prime_receiver,2025-10-01T01:59:13+00:00,pc,,0,4.667,9
phantasma_prime_set,2025-10-01T01:59:13+00:00,pc,35.667,5,57.667,17
phantasma_prime_stock,2025-10-01T01:59:14+00:00,pc,10.333,3,26.333,4
protea_prime_blueprint,2025-10-01T01:59:15+00:00,pc,1.0,1,1.333,22
protea_prime_chassis_blueprint,2025-10-01T01:59:16+00:00,pc,15.0,8,18.667,12
protea_prime_neuroptics_blueprint,2025-10-01T01:59:16+00:00,pc,2.0,1,2.0,23
protea_prime_set,2025-10-01T01:59:17+00:00,pc,30.333,10,29.333,41
protea_prime_systems_blueprint,2025-10-01T01:59:18+00:00,pc,7.333,5,8.667,11
pyrana_prime_barrel,2025-10-01T01:59:19+00:00,pc,7.0,1,7.0,12
pyrana_prime_blueprint,2025-10-01T01:59:19+00:00,pc,38.333,7,46.0,10
pyrana_prime_receiver,2025-10-01T01:59:20+00:00,pc,,0,8.0,16
pyrana_prime_set,2025-10-01T01:59:21+00:00,pc,51.667,4,77.667,20
quassus_prime_blade,2025-10-01T01:59:22+00:00,pc,4.0,2,8.333,12
quassus_prime_blueprint,2025-10-01T01:59:27+00:00,pc,1.0,3,2.0,11
quassus_prime_handle,2025-10-01T01:59:28+00:00,pc,,0,3.0,9
quassus_prime_set,2025-10-01T01:59:29+00:00,pc,17.0,3,25.333,27
reaper_prime_blade,2025-10-01T01:59:29+00:00,pc,,0,10.0,6
reaper_prime_blueprint,2025-10-01T01:59:30+00:00,pc,9.0,1,9.0,6
reaper_prime_handle,2025-10-01T01:59:30+00:00,pc,4.0,1,13.333,3
reaper_prime_set,2025-10-01T01:59:31+00:00,pc,26.333,4,40.0,17
redeemer_prime_blade,2025-10-01T01:59:32+00:00,pc,,0,7.0,4
redeemer_prime_blueprint,2025-10-01T01:59:37+00:00,pc,2.0,1,4.0,7
redeemer_prime_handle,2025-10-01T01:59:38+00:00,pc,24.0,3,45.0,7
redeemer_prime_set,2025-10-01T01:59:38+00:00,pc,28.667,5,55.333,11
revenant_prime_blueprint,2025-10-01T01:59:39+00:00,pc,15.667,7,29.667,6
revenant_prime_chassis_blueprint,2025-10-01T01:59:40+00:00,pc,3.0,2,7.0,13
revenant_prime_neuroptics_blueprint,2025-10-01T01:59:41+00:00,pc,2.667,3,9.0,14
revenant_prime_set,2025-10-01T01:59:41+00:00,pc,45.0,14,52.667,43
revenant_prime_systems_blueprint,2025-10-01T01:59:42+00:00,pc,3.5,2,10.667,5
rhino_prime_blueprint,2025-10-01T01:59:43+00:00,pc,9.5,2,27.667,11
rhino_prime_chassis_blueprint,2025-10-01T01:59:47+00:00,pc,,0,10.667,5
rhino_prime_neuroptics_blueprint,2025-10-01T01:59:48+00:00,pc,5.0,1,16.667,6
rhino_prime_set,2025-10-01T01:59:48+00:00,pc,62.0,7,69.333,34
rhino_prime_systems_blueprint,2025-10-01T01:59:49+00:00,pc,,0,10.0,9
rubico_prime_barrel,2025-10-01T01:59:50+00:00,pc,5.0,1,7.667,11
rubico_prime_blueprint,2025-10-01T01:59:51+00:00,pc,8.0,1,19.0,7
rubico_prime_receiver,2025-10-01T01:59:51+00:00,pc,2.0,1,6.0,18
rubico_prime_set,2025-10-01T01:59:52+00:00,pc,33.0,1,42.0,35
rubico_prime_stock,2025-10-01T01:59:53+00:00,pc,3.0,1,6.667,12
saryn_prime_blueprint,2025-10-01T01:59:57+00:00,pc,7.5,2,20.0,5
saryn_prime_chassis_blueprint,2025-10-01T01:59:58+00:00,pc,35.0,10,48.333,3
saryn_prime_neuroptics_blueprint,2025-10-01T01:59:59+00:00,pc,7.0,2,10.333,9
saryn_prime_set,2025-10-01T01:59:59+00:00,pc,77.333,5,87.667,35
saryn_prime_systems_blueprint,2025-10-01T02:00:00+00:00,pc,4.333,3,5.333,17
scindo_prime_blade,2025-10-01T02:00:01+00:00,pc,10.0,2,18.0,6
scindo_prime_blueprint,2025-10-01T02:00:01+00:00,pc,,0,5.667,6
scindo_prime_handle,2025-10-01T02:00:02+00:00,pc,5.0,1,8.0,2
scindo_prime_set,2025-10-01T02:00:06+00:00,pc,12.333,3,34.333,21
scourge_prime_barrel,2025-10-01T02:00:07+00:00,pc,15.0,2,33.0,2
scourge_prime_blade,2025-10-01T02:00:08+00:00,pc,,0,4.667,11
scourge_prime_blueprint,2025-10-01T02:00:08+00:00,pc,8.0,1,9.667,13
scourge_prime_handle,2025-10-01T02:00:09+00:00,pc,,0,6.0,8
scourge_prime_set,2025-10-01T02:00:10+00:00,pc,46.667,3,78.0,12
sevagoth_prime_blueprint,2025-10-01T02:00:11+00:00,pc,2.0,1,4.0,15
sevagoth_prime_chassis_blueprint,2025-10-01T02:00:12+00:00,pc,12.667,8,23.0,5
sevagoth_prime_neuroptics_blueprint,2025-10-01T02:00:12+00:00,pc,1.0,1,1.0,24
sevagoth_prime_set,2025-10-01T02:00:13+00:00,pc,21.333,10,20.0,56
sevagoth_prime_systems_blueprint,2025-10-01T02:00:15+00:00,pc,1.0,1,2.0,22
shade_prime_blueprint,2025-10-01T02:00:16+00:00,pc,1.0,1,4.333,8
shade_prime_carapace,2025-10-01T02:00:17+00:00,pc,14.333,4,26.667,15
shade_prime_cerebrum,2025-10-01T02:00:17+00:00,pc,5.0,1,6.333,9
shade_prime_set,2025-10-01T02:00:18+00:00,pc,20.0,3,43.333,14
shade_prime_systems,2025-10-01T02:00:19+00:00,pc,,0,2.667,11
sicarus_prime_barrel,2025-10-01T02:00:19+00:00,pc,5.0,2,10.0,9
sicarus_prime_blueprint,2025-10-01T02:00:20+00:00,pc,,0,7.0,4
sicarus_prime_receiver,2025-10-01T02:00:21+00:00,pc,18.667,3,54.5,2
sicarus_prime_set,2025-10-01T02:00:22+00:00,pc,43.0,1,59.667,17
silva_and_aegis_prime_blade,2025-10-01T02:00:23+00:00,pc,,0,7.0,6
silva_and_aegis_prime_blueprint,2025-10-01T02:00:23+00:00,pc,3.0,1,7.333,5
silva_and_aegis_prime_guard,2025-10-01T02:00:27+00:00,pc,6.0,1,31.667,4
silva_and_aegis_prime_hilt,2025-10-01T02:00:27+00:00,pc,5.0,1,10.667,6
silva_and_aegis_prime_set,2025-10-01T02:00:28+00:00,pc,31.0,6,45.0,15
soma_prime_barrel,2025-10-01T02:00:29+00:00,pc,5.0,1,8.333,11
soma_prime_blueprint,2025-10-01T02:00:29+00:00,pc,,0,7.333,19
soma_prime_receiver,2025-10-01T02:00:30+00:00,pc,,0,6.0,13
soma_prime_set,2025-10-01T02:00:31+00:00,pc,40.667,6,53.667,21
soma_prime_stock,2025-10-01T02:00:31+00:00,pc,16.0,4,20.0,13
spira_prime_blade,2025-10-01T02:00:32+00:00,pc,13.5,2,21.0,10
spira_prime_blueprint,2025-10-01T02:00:33+00:00,pc,,0,4.667,10
spira_prime_pouch,2025-10-01T02:00:33+00:00,pc,27.0,4,46.333,3
spira_prime_set,2025-10-01T02:00:34+00:00,pc,66.667,3,133.0,8
stradavar_prime_barrel,2025-10-01T02:00:35+00:00,pc,,0,3.0,11
stradavar_prime_blueprint,2025-10-01T02:00:35+00:00,pc,,0,11.333,5
stradavar_prime_receiver,2025-10-01T02:00:37+00:00,pc,,0,4.667,7
stradavar_prime_set,2025-10-01T02:00:37+00:00,pc,,0,33.0,19
stradavar_prime_stock,2025-10-01T02:00:38+00:00,pc,,0,9.333,5
strun_prime_barrel,2025-10-01T02:00:39+00:00,pc,2.5,2,8.0,12
strun_prime_blueprint,2025-10-01T02:00:40+00:00,pc,15.333,4,35.0,7
strun_prime_receiver,2025-10-01T02:00:40+00:00,pc,3.0,1,8.333,7
strun_prime_set,2025-10-01T02:00:41+00:00,pc,45.0,18,61.0,23
strun_prime_stock,2025-10-01T02:00:42+00:00,pc,3.0,2,20.0,2
sybaris_prime_barrel,2025-10-01T02:00:42+00:00,pc,15.0,1,29.0,8
sybaris_prime_blueprint,2025-10-01T02:00:43+00:00,pc,,0,6.667,5
sybaris_prime_receiver,2025-10-01T02:00:44+00:00,pc,,0,7.667,8
sybaris_prime_set,2025-10-01T02:00:45+00:00,pc,37.667,3,66.667,18
sybaris_prime_stock,2025-10-01T02:00:45+00:00,pc,,0,8.333,10
tatsu_prime_blade,2025-10-01T02:00:46+00:00,pc,,0,3.667,5
tatsu_prime_blueprint,2025-10-01T02:00:47+00:00,pc,,0,5.0,6
tatsu_prime_handle,2025-10-01T02:00:47+00:00,pc,6.5,2,23.333,5
tatsu_prime_set,2025-10-01T02:00:48+00:00,pc,10.667,5,24.333,18
tekko_prime_blade,2025-10-01T02:00:49+00:00,pc,15.333,5,40.0,1
tekko_prime_blueprint,2025-10-01T02:00:50+00:00,pc,,0,3.667,13
tekko_prime_gauntlet,2025-10-01T02:00:50+00:00,pc,,0,11.333,5
tekko_prime_set,2025-10-01T02:00:51+00:00,pc,55.667,4,84.667,13
tenora_prime_barrel,2025-10-01T02:00:52+00:00,pc,10.5,2,29.0,2
tenora_prime_blueprint,2025-10-01T02:00:52+00:00,pc,,0,4.0,9
tenora_prime_receiver,2025-10-01T02:00:53+00:00,pc,16.5,2,30.0,10
tenora_prime_set,2025-10-01T02:00:53+00:00,pc,42.5,2,70.0,11
tenora_prime_stock,2025-10-01T02:00:54+00:00,pc,,0,6.667,7
tiberon_prime_barrel,2025-10-01T02:00:55+00:00,pc,,0,10.0,6
tiberon_prime_blueprint,2025-10-01T02:00:55+00:00,pc,,0,3.0,18
tiberon_prime_receiver,2025-10-01T02:00:56+00:00,pc,5.0,1,8.667,6
tiberon_prime_set,2025-10-01T02:00:57+00:00,pc,31.0,2,40.667,19
tiberon_prime_stock,2025-10-01T02:00:58+00:00,pc,,0,19.667,9
tigris_prime_barrel,2025-10-01T02:00:58+00:00,pc,,0,5.0,10
tigris_prime_blueprint,2025-10-01T02:00:59+00:00,pc,9.5,2,19.0,5
tigris_prime_receiver,2025-10-01T02:01:00+00:00,pc,5.0,1,9.667,4
tigris_prime_set,2025-10-01T02:01:01+00:00,pc,29.0,2,41.667,19
tigris_prime_stock,2025-10-01T02:01:02+00:00,pc,6.0,1,15.333,4
tipedo_prime_blueprint,2025-10-01T02:01:02+00:00,pc,,0,4.333,9
tipedo_prime_handle,2025-10-01T02:01:04+00:00,pc,12.5,2,28.333,5
tipedo_prime_ornament,2025-10-01T02:01:04+00:00,pc,6.0,1,8.667,10
tipedo_prime_set,2025-10-01T02:01:05+00:00,pc,39.333,4,56.667,17
titania_prime_blueprint,2025-10-01T02:01:06+00:00,pc,5.0,1,9.333,11
titania_prime_chassis_blueprint,2025-10-01T02:01:07+00:00,pc,4.5,2,8.333,12
titania_prime_neuroptics_blueprint,2025-10-01T02:01:08+00:00,pc,3.667,3,9.0,12
titania_prime_set,2025-10-01T02:01:09+00:00,pc,69.0,10,74.667,42
titania_prime_systems_blueprint,2025-10-01T02:01:09+00:00,pc,25.0,9,40.667,9
trinity_prime_blueprint,2025-10-01T02:01:10+00:00,pc,,0,17.0,10
trinity_prime_chassis_blueprint,2025-10-01T02:01:10+00:00,pc,,0,8.333,8
trinity_prime_neuroptics_blueprint,2025-10-01T02:01:11+00:00,pc,5.0,1,13.667,6
trinity_prime_set,2025-10-01T02:01:12+00:00,pc,55.667,11,71.333,14
trinity_prime_systems_blueprint,2025-10-01T02:01:12+00:00,pc,,0,16.0,5
trumna_prime_barrel,2025-10-01T02:01:14+00:00,pc,5.333,4,8.0,15
trumna_prime_blueprint,2025-10-01T02:01:14+00:00,pc,,0,1.0,15
trumna_prime_receiver,2025-10-01T02:01:15+00:00,pc,7.0,5,12.667,8
trumna_prime_set,2025-10-01T02:01:16+00:00,pc,16.333,4,23.0,34
trumna_prime_stock,2025-10-01T02:01:17+00:00,pc,2.0,1,3.0,11
vadarya_prime_barrel,2025-10-01T02:01:18+00:00,pc,,0,7.0,13
vadarya_prime_blueprint,2025-10-01T02:01:18+00:00,pc,9.0,1,12.0,9
vadarya_prime_receiver,2025-10-01T02:01:19+00:00,pc,5.0,1,9.0,14
vadarya_prime_set,2025-10-01T02:01:20+00:00,pc,24.333,3,45.0,20
vadarya_prime_stock,2025-10-01T02:01:21+00:00,pc,3.0,3,5.0,9
valkyr_prime_blueprint,2025-10-01T02:01:22+00:00,pc,,0,4.333,21
valkyr_prime_chassis_blueprint,2025-10-01T02:01:22+00:00,pc,34.0,9,58.0,5
valkyr_prime_neuroptics_blueprint,2025-10-01T02:01:23+00:00,pc,8.0,1,13.333,8
valkyr_prime_set,2025-10-01T02:01:24+00:00,pc,90.0,11,103.333,23
valkyr_prime_systems_blueprint,2025-10-01T02:01:25+00:00,pc,10.0,2,19.333,10
vasto_prime_barrel,2025-10-01T02:01:25+00:00,pc,,0,6.667,7
vasto_prime_blueprint,2025-10-01T02:01:26+00:00,pc,,0,7.333,7
vasto_prime_receiver,2025-10-01T02:01:26+00:00,pc,,0,7.667,7
vasto_prime_set,2025-10-01T02:01:28+00:00,pc,20.0,5,26.667,22
vauban_prime_blueprint,2025-10-01T02:01:28+00:00,pc,10.0,3,16.333,15
vauban_prime_chassis_blueprint,2025-10-01T02:01:29+00:00,pc,15.0,5,20.0,8
vauban_prime_neuroptics_blueprint,2025-10-01T02:01:30+00:00,pc,30.333,9,36.333,14
vauban_prime_set,2025-10-01T02:01:31+00:00,pc,111.667,10,140.0,13
vauban_prime_systems_blueprint,2025-10-01T02:01:32+00:00,pc,35.0,14,50.0,12
vectis_prime_barrel,2025-10-01T02:01:33+00:00,pc,,0,14.0,9
vectis_prime_blueprint,2025-10-01T02:01:33+00:00,pc,4.0,1,8.333,8
vectis_prime_receiver,2025-10-01T02:01:34+00:00,pc,26.333,5,44.333,5
vectis_prime_set,2025-10-01T02:01:35+00:00,pc,69.0,4,95.667,10
vectis_prime_stock,2025-10-01T02:01:35+00:00,pc,5.0,2,40.0,3
velox_prime_barrel,2025-10-01T02:01:36+00:00,pc,5.667,3,10.0,7
velox_prime_blueprint,2025-10-01T02:01:37+00:00,pc,1.333,4,2.667,9
velox_prime_receiver,2025-10-01T02:01:37+00:00,pc,,0,2.667,9
velox_prime_set,2025-10-01T02:01:38+00:00,pc,9.667,7,10.333,28
venato_prime_blade,2025-10-01T02:01:39+00:00,pc,13.0,2,23.667,13
venato_prime_blueprint,2025-10-01T02:01:40+00:00,pc,,0,4.0,23
venato_prime_handle,2025-10-01T02:01:40+00:00,pc,3.5,2,5.0,11
venato_prime_set,2025-10-01T02:01:41+00:00,pc,22.0,3,44.667,12
venka_prime_blades,2025-10-01T02:01:42+00:00,pc,,0,7.667,7
venka_prime_blueprint,2025-10-01T02:01:43+00:00,pc,,0,4.667,7
venka_prime_gauntlet,2025-10-01T02:01:43+00:00,pc,22.333,3,39.667,6
venka_prime_set,2025-10-01T02:01:44+00:00,pc,62.0,3,89.333,16
volnus_prime_blueprint,2025-10-01T02:01:45+00:00,pc,2.0,1,4.0,8
volnus_prime_handle,2025-10-01T02:01:46+00:00,pc,,0,22.333,6
volnus_prime_head,2025-10-01T02:01:46+00:00,pc,1.0,1,8.333,5
volnus_prime_set,2025-10-01T02:01:47+00:00,pc,15.333,3,29.0,20
volt_prime_blueprint,2025-10-01T02:01:48+00:00,pc,10.0,2,20.0,7
